time_s,installation_step,bar_index,phase,x_mm,y_mm,z_mm,qx,qy,qz,qw,gripper
5139.625180,2005,435,preinsert,6856.996401,2667.354525,972.344820,0.707103442,0.707110120,0.000000000,0.000000000,1
5139.724473,2005,435,preinsert,6856.996401,2667.354525,881.597022,0.707103442,0.707110120,0.000000000,0.000000000,1
5139.823767,2005,435,preinsert,6856.996401,2667.354525,777.867851,0.707103442,0.707110120,0.000000000,0.000000000,1
5139.923061,2005,435,preinsert,6856.996401,2667.354525,667.320732,0.707103442,0.707110120,0.000000000,0.000000000,1
5140.022354,2005,435,preinsert,6856.996401,2667.354525,556.773612,0.707103442,0.707110120,0.000000000,0.000000000,1
5140.121648,2005,435,preinsert,6856.996401,2667.354525,453.044441,0.707103442,0.707110120,0.000000000,0.000000000,1
5140.220941,2005,435,preinsert,6856.996401,2667.354525,362.296643,0.707103442,0.707110120,0.000000000,0.000000000,1
5140.320235,2005,435,preinsert,6856.996401,2667.354525,289.384597,0.707103442,0.707110120,0.000000000,0.000000000,1
5140.419528,2005,435,preinsert,6856.996401,2667.354525,237.199113,0.707103442,0.707110120,0.000000000,0.000000000,1
5140.518822,2005,435,preinsert,6856.996401,2667.354525,206.012910,0.707103442,0.707110120,0.000000000,0.000000000,1
5140.618116,2005,435,preinsert,6856.996401,2667.354525,192.826089,0.707103442,0.707110120,0.000000000,0.000000000,1
5140.717409,2005,435,insert,6856.996401,2667.354525,190.711616,0.707103442,0.707110120,0.000000000,0.000000000,1
5140.800742,2005,435,insert,6856.996401,2667.354525,176.231616,0.707103442,0.707110120,0.000000000,0.000000000,1
5140.884076,2005,435,insert,6856.996401,2667.354525,111.351616,0.707103442,0.707110120,0.000000000,0.000000000,1
5140.967409,2005,435,insert,6856.996401,2667.354525,20.071616,0.707103442,0.707110120,0.000000000,0.000000000,1
5141.050742,2005,435,insert,6856.996401,2667.354525,-44.808384,0.707103442,0.707110120,0.000000000,0.000000000,1
5141.134076,2005,435,release,6856.996401,2667.354525,-59.288384,0.707103442,0.707110120,0.000000000,0.000000000,0
5141.234076,2005,435,retreat,6856.996401,2667.354525,-59.288384,0.707103442,0.707110120,0.000000000,0.000000000,0
5141.334076,2005,435,retreat,6856.996401,2667.354525,-41.912384,0.707103442,0.707110120,0.000000000,0.000000000,0
5141.434076,2005,435,retreat,6856.996401,2667.354525,35.943616,0.707103442,0.707110120,0.000000000,0.000000000,0
5141.534076,2005,435,retreat,6856.996401,2667.354525,145.479616,0.707103442,0.707110120,0.000000000,0.000000000,0
5141.634076,2005,435,retreat,6856.996401,2667.354525,223.335616,0.707103442,0.707110120,0.000000000,0.000000000,0
5141.734076,2005,435,retreat,6856.996401,2667.354525,240.711616,0.707103442,0.707110120,0.000000000,0.000000000,0
5141.734076,2006,437,preinsert,6981.996401,2667.354525,1143.929847,0.707103442,0.707110120,0.000000000,0.000000000,1
5141.833369,2006,437,preinsert,6981.996401,2667.354525,1141.815374,0.707103442,0.707110120,0.000000000,0.000000000,1
5141.932663,2006,437,preinsert,6981.996401,2667.354525,1128.628553,0.707103442,0.707110120,0.000000000,0.000000000,1
5142.031956,2006,437,preinsert,6981.996401,2667.354525,1097.442350,0.707103442,0.707110120,0.000000000,0.000000000,1
5142.131250,2006,437,preinsert,6981.996401,2667.354525,1045.256866,0.707103442,0.707110120,0.000000000,0.000000000,1
5142.230544,2006,437,preinsert,6981.996401,2667.354525,972.344820,0.707103442,0.707110120,0.000000000,0.000000000,1
5142.329837,2006,437,preinsert,6981.996401,2667.354525,881.597022,0.707103442,0.707110120,0.000000000,0.000000000,1
5142.429131,2006,437,preinsert,6981.996401,2667.354525,777.867851,0.707103442,0.707110120,0.000000000,0.000000000,1
5142.528424,2006,437,preinsert,6981.996401,2667.354525,667.320732,0.707103442,0.707110120,0.000000000,0.000000000,1
5142.627718,2006,437,preinsert,6981.996401,2667.354525,556.773612,0.707103442,0.707110120,0.000000000,0.000000000,1
5142.727011,2006,437,preinsert,6981.996401,2667.354525,453.044441,0.707103442,0.707110120,0.000000000,0.000000000,1
5142.826305,2006,437,preinsert,6981.996401,2667.354525,362.296643,0.707103442,0.707110120,0.000000000,0.000000000,1
5142.925599,2006,437,preinsert,6981.996401,2667.354525,289.384597,0.707103442,0.707110120,0.000000000,0.000000000,1
5143.024892,2006,437,preinsert,6981.996401,2667.354525,237.199113,0.707103442,0.707110120,0.000000000,0.000000000,1
5143.124186,2006,437,preinsert,6981.996401,2667.354525,206.012910,0.707103442,0.707110120,0.000000000,0.000000000,1
5143.223479,2006,437,preinsert,6981.996401,2667.354525,192.826089,0.707103442,0.707110120,0.000000000,0.000000000,1
5143.322773,2006,437,insert,6981.996401,2667.354525,190.711616,0.707103442,0.707110120,0.000000000,0.000000000,1
5143.406106,2006,437,insert,6981.996401,2667.354525,176.231616,0.707103442,0.707110120,0.000000000,0.000000000,1
5143.489439,2006,437,insert,6981.996401,2667.354525,111.351616,0.707103442,0.707110120,0.000000000,0.000000000,1
5143.572773,2006,437,insert,6981.996401,2667.354525,20.071616,0.707103442,0.707110120,0.000000000,0.000000000,1
5143.656106,2006,437,insert,6981.996401,2667.354525,-44.808384,0.707103442,0.707110120,0.000000000,0.000000000,1
5143.739439,2006,437,release,6981.996401,2667.354525,-59.288384,0.707103442,0.707110120,0.000000000,0.000000000,0
5143.839439,2006,437,retreat,6981.996401,2667.354525,-59.288384,0.707103442,0.707110120,0.000000000,0.000000000,0
5143.939439,2006,437,retreat,6981.996401,2667.354525,-41.912384,0.707103442,0.707110120,0.000000000,0.000000000,0
5144.039439,2006,437,retreat,6981.996401,2667.354525,35.943616,0.707103442,0.707110120,0.000000000,0.000000000,0
5144.139439,2006,437,retreat,6981.996401,2667.354525,145.479616,0.707103442,0.707110120,0.000000000,0.000000000,0
5144.239439,2006,437,retreat,6981.996401,2667.354525,223.335616,0.707103442,0.707110120,0.000000000,0.000000000,0
5144.339439,2006,437,retreat,6981.996401,2667.354525,240.711616,0.707103442,0.707110120,0.000000000,0.000000000,0
5144.339439,2007,439,preinsert,7106.996401,2667.354525,1143.929847,0.707103442,0.707110120,0.000000000,0.000000000,1
5144.438733,2007,439,preinsert,7106.996401,2667.354525,1141.815374,0.707103442,0.707110120,0.000000000,0.000000000,1
5144.538027,2007,439,preinsert,7106.996401,2667.354525,1128.628553,0.707103442,0.707110120,0.000000000,0.000000000,1
5144.637320,2007,439,preinsert,7106.996401,2667.354525,1097.442350,0.707103442,0.707110120,0.000000000,0.000000000,1
5144.736614,2007,439,preinsert,7106.996401,2667.354525,1045.256866,0.707103442,0.707110120,0.000000000,0.000000000,1
5144.835907,2007,439,preinsert,7106.996401,2667.354525,972.344820,0.707103442,0.707110120,0.000000000,0.000000000,1
5144.935201,2007,439,preinsert,7106.996401,2667.354525,881.597022,0.707103442,0.707110120,0.000000000,0.000000000,1
5145.034494,2007,439,preinsert,7106.996401,2667.354525,777.867851,0.707103442,0.707110120,0.000000000,0.000000000,1
5145.133788,2007,439,preinsert,7106.996401,2667.354525,667.320732,0.707103442,0.707110120,0.000000000,0.000000000,1
5145.233082,2007,439,preinsert,7106.996401,2667.354525,556.773612,0.707103442,0.707110120,0.000000000,0.000000000,1
5145.332375,2007,439,preinsert,7106.996401,2667.354525,453.044441,0.707103442,0.707110120,0.000000000,0.000000000,1
5145.431669,2007,439,preinsert,7106.996401,2667.354525,362.296643,0.707103442,0.707110120,0.000000000,0.000000000,1
5145.530962,2007,439,preinsert,7106.996401,2667.354525,289.384597,0.707103442,0.707110120,0.000000000,0.000000000,1
5145.630256,2007,439,preinsert,7106.996401,2667.354525,237.199113,0.707103442,0.707110120,0.000000000,0.000000000,1
5145.729549,2007,439,preinsert,7106.996401,2667.354525,206.012910,0.707103442,0.707110120,0.000000000,0.000000000,1
5145.828843,2007,439,preinsert,7106.996401,2667.354525,192.826089,0.707103442,0.707110120,0.000000000,0.000000000,1
5145.928137,2007,439,insert,7106.996401,2667.354525,190.711616,0.707103442,0.707110120,0.000000000,0.000000000,1
5146.011470,2007,439,insert,7106.996401,2667.354525,176.231616,0.707103442,0.707110120,0.000000000,0.000000000,1
5146.094803,2007,439,insert,7106.996401,2667.354525,111.351616,0.707103442,0.707110120,0.000000000,0.000000000,1
5146.178137,2007,439,insert,7106.996401,2667.354525,20.071616,0.707103442,0.707110120,0.000000000,0.000000000,1
5146.261470,2007,439,insert,7106.996401,2667.354525,-44.808384,0.707103442,0.707110120,0.000000000,0.000000000,1
5146.344803,2007,439,release,7106.996401,2667.354525,-59.288384,0.707103442,0.707110120,0.000000000,0.000000000,0
5146.444803,2007,439,retreat,7106.996401,2667.354525,-59.288384,0.707103442,0.707110120,0.000000000,0.000000000,0
5146.544803,2007,439,retreat,7106.996401,2667.354525,-41.912384,0.707103442,0.707110120,0.000000000,0.000000000,0
5146.644803,2007,439,retreat,7106.996401,2667.354525,35.943616,0.707103442,0.707110120,0.000000000,0.000000000,0
5146.744803,2007,439,retreat,7106.996401,2667.354525,145.479616,0.707103442,0.707110120,0.000000000,0.000000000,0
5146.844803,2007,439,retreat,7106.996401,2667.354525,223.335616,0.707103442,0.707110120,0.000000000,0.000000000,0
5146.944803,2007,439,retreat,7106.996401,2667.354525,240.711616,0.707103442,0.707110120,0.000000000,0.000000000,0
5146.944803,2008,441,preinsert,7231.996401,2667.354525,1143.929847,0.707103442,0.707110120,0.000000000,0.000000000,1
5147.044097,2008,441,preinsert,7231.996401,2667.354525,1141.815374,0.707103442,0.707110120,0.000000000,0.000000000,1
5147.143390,2008,441,preinsert,7231.996401,2667.354525,1128.628553,0.707103442,0.707110120,0.000000000,0.000000000,1
5147.242684,2008,441,preinsert,7231.996401,2667.354525,1097.442350,0.707103442,0.707110120,0.000000000,0.000000000,1
5147.341977,2008,441,preinsert,7231.996401,2667.354525,1045.256866,0.707103442,0.707110120,0.000000000,0.000000000,1
5147.441271,2008,441,preinsert,7231.996401,2667.354525,972.344820,0.707103442,0.707110120,0.000000000,0.000000000,1
5147.540565,2008,441,preinsert,7231.996401,2667.354525,881.597022,0.707103442,0.707110120,0.000000000,0.000000000,1
5147.639858,2008,441,preinsert,7231.996401,2667.354525,777.867851,0.707103442,0.707110120,0.000000000,0.000000000,1
5147.739152,2008,441,preinsert,7231.996401,2667.354525,667.320732,0.707103442,0.707110120,0.000000000,0.000000000,1
5147.838445,2008,441,preinsert,7231.996401,2667.354525,556.773612,0.707103442,0.707110120,0.000000000,0.000000000,1
5147.937739,2008,441,preinsert,7231.996401,2667.354525,453.044441,0.707103442,0.707110120,0.000000000,0.000000000,1
5148.037032,2008,441,preinsert,7231.996401,2667.354525,362.296643,0.707103442,0.707110120,0.000000000,0.000000000,1
5148.136326,2008,441,preinsert,7231.996401,2667.354525,289.384597,0.707103442,0.707110120,0.000000000,0.000000000,1
5148.235620,2008,441,preinsert,7231.996401,2667.354525,237.199113,0.707103442,0.707110120,0.000000000,0.000000000,1
5148.334913,2008,441,preinsert,7231.996401,2667.354525,206.012910,0.707103442,0.707110120,0.000000000,0.000000000,1
5148.434207,2008,441,preinsert,7231.996401,2667.354525,192.826089,0.707103442,0.707110120,0.000000000,0.000000000,1
5148.533500,2008,441,insert,7231.996401,2667.354525,190.711616,0.707103442,0.707110120,0.000000000,0.000000000,1
5148.616834,2008,441,insert,7231.996401,2667.354525,176.231616,0.707103442,0.707110120,0.000000000,0.000000000,1
5148.700167,2008,441,insert,7231.996401,2667.354525,111.351616,0.707103442,0.707110120,0.000000000,0.000000000,1
5148.783500,2008,441,insert,7231.996401,2667.354525,20.071616,0.707103442,0.707110120,0.000000000,0.000000000,1
5148.866834,2008,441,insert,7231.996401,2667.354525,-44.808384,0.707103442,0.707110120,0.000000000,0.000000000,1
5148.950167,2008,441,release,7231.996401,2667.354525,-59.288384,0.707103442,0.707110120,0.000000000,0.000000000,0
5149.050167,2008,441,retreat,7231.996401,2667.354525,-59.288384,0.707103442,0.707110120,0.000000000,0.000000000,0
5149.150167,2008,441,retreat,7231.996401,2667.354525,-41.912384,0.707103442,0.707110120,0.000000000,0.000000000,0
5149.250167,2008,441,retreat,7231.996401,2667.354525,35.943616,0.707103442,0.707110120,0.000000000,0.000000000,0
5149.350167,2008,441,retreat,7231.996401,2667.354525,145.479616,0.707103442,0.707110120,0.000000000,0.000000000,0
5149.450167,2008,441,retreat,7231.996401,2667.354525,223.335616,0.707103442,0.707110120,0.000000000,0.000000000,0
5149.550167,2008,441,retreat,7231.996401,2667.354525,240.711616,0.707103442,0.707110120,0.000000000,0.000000000,0
5149.550167,2009,443,preinsert,7356.996401,2667.354525,1143.929847,0.707103442,0.707110120,0.000000000,0.000000000,1
5149.649460,2009,443,preinsert,7356.996401,2667.354525,1141.815374,0.707103442,0.707110120,0.000000000,0.000000000,1
5149.748754,2009,443,preinsert,7356.996401,2667.354525,1128.628553,0.707103442,0.707110120,0.000000000,0.000000000,1
5149.848048,2009,443,preinsert,7356.996401,2667.354525,1097.442350,0.707103442,0.707110120,0.000000000,0.000000000,1
5149.947341,2009,443,preinsert,7356.996401,2667.354525,1045.256866,0.707103442,0.707110120,0.000000000,0.000000000,1
5150.046635,2009,443,preinsert,7356.996401,2667.354525,972.344820,0.707103442,0.707110120,0.000000000,0.000000000,1
5150.145928,2009,443,preinsert,7356.996401,2667.354525,881.597022,0.707103442,0.707110120,0.000000000,0.000000000,1
5150.245222,2009,443,preinsert,7356.996401,2667.354525,777.867851,0.707103442,0.707110120,0.000000000,0.000000000,1
5150.344515,2009,443,preinsert,7356.996401,2667.354525,667.320732,0.707103442,0.707110120,0.000000000,0.000000000,1
5150.443809,2009,443,preinsert,7356.996401,2667.354525,556.773612,0.707103442,0.707110120,0.000000000,0.000000000,1
5150.543103,2009,443,preinsert,7356.996401,2667.354525,453.044441,0.707103442,0.707110120,0.000000000,0.000000000,1
5150.642396,2009,443,preinsert,7356.996401,2667.354525,362.296643,0.707103442,0.707110120,0.000000000,0.000000000,1
5150.741690,2009,443,preinsert,7356.996401,2667.354525,289.384597,0.707103442,0.707110120,0.000000000,0.000000000,1
5150.840983,2009,443,preinsert,7356.996401,2667.354525,237.199113,0.707103442,0.707110120,0.000000000,0.000000000,1
5150.940277,2009,443,preinsert,7356.996401,2667.354525,206.012910,0.707103442,0.707110120,0.000000000,0.000000000,1
5151.039570,2009,443,preinsert,7356.996401,2667.354525,192.826089,0.707103442,0.707110120,0.000000000,0.000000000,1
5151.138864,2009,443,insert,7356.996401,2667.354525,190.711616,0.707103442,0.707110120,0.000000000,0.000000000,1
5151.222197,2009,443,insert,7356.996401,2667.354525,176.231616,0.707103442,0.707110120,0.000000000,0.000000000,1
5151.305531,2009,443,insert,7356.996401,2667.354525,111.351616,0.707103442,0.707110120,0.000000000,0.000000000,1
